text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @MLBONFOX: LIVE from @MinuteMaid Park: GAME 7 #WORLDSERIES !

Come party one last time with @dtrainmlb and Jonny Gomes for the finale of…",FALSE,0,NA,2019-10-31T00:30:40Z,FALSE,NA,1189701184237572096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",onbeer,16,TRUE,FALSE,NA,NA
"RT @Infield_U: 🚨 Game 7 Giveaway 🚨

In honor of #Game7 tonight, we’ll be having a giveaway! Make sure &amp; enter for your chance to win an off…",FALSE,0,NA,2019-10-31T00:30:40Z,FALSE,NA,1189701182572433409,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sward005,26,TRUE,FALSE,NA,NA
Let's Go Astros #WorldSeries https://t.co/UnKvmuY7SH,FALSE,0,NA,2019-10-31T00:30:39Z,FALSE,NA,1189701180873674763,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CarlaMegan_,0,FALSE,FALSE,NA,NA
Watching #WorldSeries #Game7 from #Bogota #Colombia #enEspanolPorFavor https://t.co/IFReKz1t8Q,FALSE,0,NA,2019-10-31T00:30:39Z,FALSE,NA,1189701180773011456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ErsatzLuc,0,FALSE,FALSE,NA,NA
#WorldSeries ⚾️  Astros or Nat's  #AskErin,FALSE,0,NA,2019-10-31T00:30:39Z,FALSE,NA,1189701180621934592,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KoolDrama,0,FALSE,FALSE,NA,NA
Gurriel's defense at first &gt;&gt;&gt;&gt; #WorldSeries,FALSE,0,NA,2019-10-31T00:30:39Z,FALSE,NA,1189701180613681157,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DuffisBoy,0,FALSE,FALSE,NA,NA
RT @KPRC2RandyMc: Max Scherzer quick Bot 1st. 1 BB to Brantley otherwise great location w fastball and slider. He looks fine out there.  Bu…,FALSE,0,NA,2019-10-31T00:30:39Z,FALSE,NA,1189701180278132737,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tgrace2129,1,TRUE,FALSE,NA,NA
It's Baseball Night in America. Game 7. Loser goes home. Winner goes home. Everyone goes home no matter what; this… https://t.co/CtaVmP7UjA,FALSE,0,NA,2019-10-31T00:30:39Z,TRUE,NA,1189701177933471746,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kevclang,0,FALSE,FALSE,NA,NA
Going to miss Gurriel and his glovework at first. He’s been tremendous all #Postseason. #Astros #WorldSeries,FALSE,0,NA,2019-10-31T00:30:38Z,FALSE,NA,1189701177664884736,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",moisekapenda,0,FALSE,FALSE,NA,NA
Astros or Nats ? #WorldSeries #mlbplayoffs,FALSE,0,NA,2019-10-31T00:30:38Z,FALSE,NA,1189701177568567296,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",doroteabustaman,0,FALSE,FALSE,NA,NA
Cambio adentro a Kendrick y rola de doble play. Aún así algo de descontrol para Greinke en la 2da. Dotación de camb… https://t.co/1uT2m9V6nE,FALSE,0,NA,2019-10-31T00:30:38Z,TRUE,NA,1189701175983136768,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlejandroCasaas,0,FALSE,FALSE,NA,NA
. @Buck we all know that #JuanSoto is 21 stop it already #WorldSeries,FALSE,0,NA,2019-10-31T00:30:38Z,FALSE,NA,1189701175823589376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",serg_mamba,0,FALSE,FALSE,NA,NA
That was not the kind of double play I was looking for.😑 #WorldSeries #FINISHTHEFIGHT,FALSE,0,NA,2019-10-31T00:30:38Z,FALSE,NA,1189701174636793857,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",naptownpint,0,FALSE,FALSE,NA,NA
"RT @MLB: Bring it in for Game 7. 

#WorldSeries https://t.co/CrhMtLkMW3",FALSE,0,NA,2019-10-31T00:30:38Z,FALSE,NA,1189701174192222208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cely0113,168,TRUE,FALSE,NA,NA
"RT @MLB: 🗣 PLAY BALL

#WorldSeries https://t.co/MzO4YEf8LJ",FALSE,0,NA,2019-10-31T00:30:37Z,FALSE,NA,1189701172795494400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NanaVLee7,280,TRUE,FALSE,NA,NA
RT @Joshstros: HELLO THERE ITS GAME 7 TIME #TakeItBack #WorldSeries https://t.co/ws82jRRLaZ,FALSE,0,NA,2019-10-31T00:30:37Z,FALSE,NA,1189701172342534144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JayBHernandez23,18,TRUE,FALSE,NA,NA
"RT @SylvesterTurner: This is our team. This is our moment.

We are one team. We are focused. 

We are #HoustonStrong. We will #TakeItBack.…",FALSE,0,NA,2019-10-31T00:30:37Z,FALSE,NA,1189701172325756929,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RochelleB88,16,TRUE,FALSE,NA,NA
"When I picked S up at school today, the whole class WAS singing Take Me Out to the Ballgame, followed by Baby Shark… https://t.co/MYSp6NcclT",FALSE,1,NA,2019-10-31T00:30:37Z,TRUE,NA,1189701172308914177,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SaraAuDust,0,FALSE,FALSE,NA,NA
"RT @Bballlawyer: Hey! It’s #Game7 #WorldSeries 
Let’s have some fun!
Give me YOUR predictions

Game 7: Complete team effort
Greinke, Urquid…",FALSE,0,NA,2019-10-31T00:30:37Z,FALSE,NA,1189701171159732224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kristina0424,95,TRUE,FALSE,NA,NA
#WorldSeries HORRIBLE announcers for 7th game,FALSE,0,NA,2019-10-31T00:30:37Z,FALSE,NA,1189701169486147587,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dragos1918,0,FALSE,FALSE,NA,NA
RT @MLB: Take the field with @ABREG_1 one last time in 2019. #WorldSeries https://t.co/5i0MJzcDbm,FALSE,0,NA,2019-10-31T00:30:36Z,FALSE,NA,1189701169293094915,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",514_Bluegoliath,100,TRUE,FALSE,NA,NA
RT @MLB: We got you. #WorldSeries https://t.co/GH1RY80qOB,FALSE,0,NA,2019-10-31T00:30:36Z,FALSE,NA,1189701168366264333,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",krexine,1400,TRUE,FALSE,NA,NA
"Los ampáyers 'calan': Cantan al filo de zona strike. 

#WorldSeries @astros @Nationals @EJerezESPN @espn @MinuteMaidParks",FALSE,0,NA,2019-10-31T00:30:36Z,FALSE,NA,1189701167942647814,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Elibarlevi,0,FALSE,FALSE,NA,NA
RT @MLB: Game face. #WorldSeries https://t.co/4cfSX6qBn7,FALSE,0,NA,2019-10-31T00:30:36Z,FALSE,NA,1189701167682592769,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YoungSamaSensei,241,TRUE,FALSE,NA,NA
Gurriel with a hoover over at 1st base. His glovework this series has been something. #WorldSeries @CallerSports,FALSE,0,NA,2019-10-31T00:30:36Z,FALSE,NA,1189701166936051712,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",qmartinez,0,FALSE,FALSE,NA,NA
Somebody create a Twitter account for Zach Grienke’s huge hat. #WorldSeries #Astros,FALSE,0,NA,2019-10-31T00:30:35Z,FALSE,NA,1189701165103099906,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kylerkent,0,FALSE,FALSE,NA,NA
RT @NBC4Sports: When Jim Wolf is the home plate umpire Max Scherzer is 3-0 with a 0.43 ERA in 3 starts. (Via @baseball_ref) #WorldSeries  #…,FALSE,0,NA,2019-10-31T00:30:35Z,FALSE,NA,1189701164784345095,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SherreeBurruss,3,TRUE,FALSE,NA,NA
21 year old rookie batting clean-up in game 7 of the World Series!  Juan Soto is a beast and reached every kids bac… https://t.co/K2ATiklVVt,FALSE,0,NA,2019-10-31T00:30:35Z,TRUE,NA,1189701164226486274,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CurtisM78265590,0,FALSE,FALSE,NA,NA
Game 7’s are special. I want the Nationals to beat the smugness out of the Astros. #WorldSeries,FALSE,0,NA,2019-10-31T00:30:35Z,FALSE,NA,1189701163517693952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",louis0nfire,0,FALSE,FALSE,NA,NA
"World Series: Game 7
Nationals  00   0-1-0
Astros       0     0-0-0
#409Sports #WorldSeries #TakeItBack https://t.co/9KOy01irzk",FALSE,0,AshlyElamSports,2019-10-31T00:30:35Z,FALSE,1189697622094876673,1189701163094028293,465973756,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AshlyElamSports,0,FALSE,FALSE,NA,NA
"RT @grantstern: If you were at the #WorldSeries tonight, would you boo Donald Trump?

#ImpeachmentTaskForceRising https://t.co/LqSh6R2ECn",FALSE,0,NA,2019-10-31T00:30:35Z,FALSE,NA,1189701162691375105,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",lucasfrance13,151,TRUE,FALSE,NA,NA
Im really watching the #WorldSeries for the first time since the #Marlins was in it,FALSE,0,NA,2019-10-31T00:30:35Z,FALSE,NA,1189701162343243776,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SNAPBACKKIIDD,0,FALSE,FALSE,NA,NA
"ALWAYS will be a @cardinals fan. But for tonight, rooting for the hometown guy Max Scherzer to get that championship. #WorldSeries",FALSE,0,NA,2019-10-31T00:30:35Z,FALSE,NA,1189701161986621440,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Manila_Rice_,0,FALSE,FALSE,NA,NA
"Greinke yelling like a chick from tennis probably has nothing to do with his pitching I'm certain.

😂👍🤣
#WorldSeries",FALSE,0,NA,2019-10-31T00:30:35Z,FALSE,NA,1189701161110188033,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZekeTruman,0,FALSE,FALSE,NA,NA
#GoNats #WorldSeries,FALSE,0,NA,2019-10-31T00:30:34Z,FALSE,NA,1189701160199950339,NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",Biddco,0,FALSE,FALSE,NA,NA
Joe Buck telling us how pitchers feel during the World Series is like me telling you how doctors feel after a life… https://t.co/x5h4TRwQ0u,FALSE,0,NA,2019-10-31T00:30:34Z,TRUE,NA,1189701160023797760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WV_ToyHunter,0,FALSE,FALSE,NA,NA
"RT @LisaSmith4680: TONIGHT I'm rooting for the Houston #Astros like I've never rooted for anyone before! 
Why? Because I HATE the DC Swamp…",FALSE,0,NA,2019-10-31T00:30:34Z,FALSE,NA,1189701159579197440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jali_Cat,10,TRUE,FALSE,NA,NA
"RT @HerlanSurething: @cisco0602 ""let the boys play"" they say.. and when they do they bring up all their little unwritten rules.. it's all b…",FALSE,0,NA,2019-10-31T00:30:34Z,FALSE,NA,1189701158652305409,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cisco0602,1,TRUE,FALSE,NA,NA
Asdrubal Cabrera grounded out off of Zack Greinke. Pitch Velocity: 82.6 MPH. Exit Velocity: 92.3 MPH. Launch Angle:… https://t.co/saBwK21PQw,FALSE,0,NA,2019-10-31T00:30:34Z,TRUE,NA,1189701158115393537,NA,"<a href=""https://baseballsavant.mlb.com"" rel=""nofollow"">MLB Exit Velocity</a>",ExitMlb,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:30:34Z,FALSE,NA,1189701157855334400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jasminecrod,654,TRUE,FALSE,NA,NA
RT @HtownWiggy: #Strobu has his rum.....we're ready to go! #Astros #TakeItBack #WorldSeries https://t.co/hiqDwzpEv5,FALSE,0,NA,2019-10-31T00:30:33Z,FALSE,NA,1189701156450295810,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CapwellJamie,14,TRUE,FALSE,NA,NA
RT @Enrique_Rojas1: Hit de Juan Soto. Primero del juego 7 #WorldSeries 2019,FALSE,0,NA,2019-10-31T00:30:33Z,FALSE,NA,1189701155485605888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ganster_30,8,TRUE,FALSE,NA,NA
Greinke very athletic.   #WorldSeries,FALSE,0,NA,2019-10-31T00:30:32Z,FALSE,NA,1189701152138506240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sohali2012,0,FALSE,FALSE,NA,NA
RT @CMac217: And we’re off at 7:09 because Matthew McConaughey said play ball #WorldSeries https://t.co/7aZo491rX3,FALSE,0,NA,2019-10-31T00:30:32Z,FALSE,NA,1189701151974993920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ReckItRalf,22,TRUE,FALSE,NA,NA
"I only watch a handful of baseball games during the regular season, but something about the #WorldSeries Series alw… https://t.co/E0vAnmq59u",FALSE,1,NA,2019-10-31T00:30:32Z,TRUE,NA,1189701151777800193,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kimberlyslemme,0,FALSE,FALSE,NA,NA
"Game 7, Astros better win and someone better gift me ghoul trooper 🥺 #ghoultrooper #fortnite #HoustonAstros #astros… https://t.co/LO7o5f7uBs",FALSE,0,NA,2019-10-31T00:30:32Z,TRUE,NA,1189701151190503424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sweetrejectss,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:30:32Z,FALSE,NA,1189701151169695744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jb_notorious,654,TRUE,FALSE,NA,NA
RT @MetsmanatShea: Astros will Slam Nationals into Orbit tonight!! #TakeItBack #WorldSeries,FALSE,0,NA,2019-10-31T00:30:32Z,FALSE,NA,1189701151027060737,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mgnmediawire,1,TRUE,FALSE,NA,NA
RT @StubHub: ⚾️🏆 This is it! It all comes down to Game 7 of the #WorldSeries. Who do you think will win it all?,FALSE,0,NA,2019-10-31T00:30:32Z,FALSE,NA,1189701150863511552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yeahmosaidit,168,TRUE,FALSE,NA,NA
Go Greinke!! #Astros #WorldSeries,FALSE,0,NA,2019-10-31T00:30:32Z,FALSE,NA,1189701148996972545,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",racymind,0,FALSE,FALSE,NA,NA
@FOXSports can we remove the grunting from the pitchers!  This isn’t fucking 🎾 #Game7 #WorldSeries,FALSE,0,FOXSports,2019-10-31T00:30:31Z,FALSE,NA,1189701147436756993,16877611,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AndyDickings,0,FALSE,FALSE,NA,NA
#WorldSeries el pretexto de ahora 🙂,FALSE,0,NA,2019-10-31T00:30:31Z,FALSE,NA,1189701146702700545,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_erickcisneros,0,FALSE,FALSE,NA,NA
#apriloneil Channel 6 reporting from #game7 #worldseries #houston #minutemaidpark ! Who's going to win? @nationals… https://t.co/WG6peQ6E5e,FALSE,0,NA,2019-10-31T00:30:31Z,TRUE,NA,1189701145784209408,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",GuyGilchrist,0,FALSE,FALSE,NA,NA
"RT @Nationals: Go 1-0 today and we'll be 1-0 forever.

#WorldSeries // #STAYINTHEFIGHT https://t.co/TEQNAcc44e",FALSE,0,NA,2019-10-31T00:30:30Z,FALSE,NA,1189701144127381505,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",YolandaNunez,323,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:30:30Z,FALSE,NA,1189701142642667520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Suri_Sinatra,654,TRUE,FALSE,NA,NA
"Game #7.
Yup I will watch that. Who's playing and what's the sport. 
#WorldSeries 
#Nationals",FALSE,0,NA,2019-10-31T00:30:30Z,FALSE,NA,1189701142583767040,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GordMcGarva,0,FALSE,FALSE,NA,NA
This home plate umpire is absolutely jacked 😂😂 #WorldSeries,FALSE,0,NA,2019-10-31T00:30:30Z,FALSE,NA,1189701142055280640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TylerHemmings,0,FALSE,FALSE,NA,NA
"#Nats fans are PUMPED at the Nats Park watch party in D.C.

#STAYINTHEFIGHT 
#WorldSeries https://t.co/Qyc78oR9l1",FALSE,5,NA,2019-10-31T00:30:30Z,FALSE,NA,1189701141707329536,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",wamu885,2,FALSE,FALSE,NA,NA
Pick! #WorldSeries,FALSE,0,NA,2019-10-31T00:30:30Z,FALSE,NA,1189701140696518656,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DrewKHarlan,0,FALSE,FALSE,NA,NA
"Already some inconsistencies with the strike zone.

One hopper to Gurriel who takes it to the bag.

#OnePursuit 0… https://t.co/MgehvXhGTh",FALSE,0,ByTheMinMLB,2019-10-31T00:30:29Z,TRUE,1189700593318793221,1189701139819909121,1355930456,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ByTheMinMLB,0,FALSE,FALSE,NA,NA
"RT @Cut4: Game 7 of the #WorldSeries.

LET'S. DO. THIS. https://t.co/ezGjFtc1RR",FALSE,0,NA,2019-10-31T00:30:29Z,FALSE,NA,1189701138985226240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ashton_solis,173,TRUE,FALSE,NA,NA
I’m rather pissed as a @tigers fan we don’t have a young stud by the name of Soto or Torres wearing the Old English… https://t.co/m5RuoE3KZX,FALSE,0,NA,2019-10-31T00:30:29Z,TRUE,NA,1189701137907122176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChristianWinn,0,FALSE,FALSE,NA,NA
"Quiero que ganen los Nats, pero solo de pensar en los $3.5mdd que perdería McIngvale, me da mucho estrés. #WorldSeries",FALSE,0,NA,2019-10-31T00:30:28Z,FALSE,NA,1189701135629766657,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dr_alexlavin,0,FALSE,FALSE,NA,NA
"The two biggest words in sports, Game Seven. #WorldSeries #WSHvsHOU",FALSE,0,NA,2019-10-31T00:30:28Z,FALSE,NA,1189701134962888705,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alpreneur,0,FALSE,FALSE,NA,NA
"RT @LisaSmith4680: TONIGHT I'm rooting for the Houston #Astros like I've never rooted for anyone before! 
Why? Because I HATE the DC Swamp…",FALSE,0,NA,2019-10-31T00:30:28Z,FALSE,NA,1189701134870552576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItsJustJill,10,TRUE,FALSE,NA,NA
"Tailor-made double play for Zack Greinke, and the defenses on point so far. I can feel the tension in my living roo… https://t.co/annVjFE33K",FALSE,1,NA,2019-10-31T00:30:28Z,TRUE,NA,1189701132798636032,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ALawRadio,1,FALSE,FALSE,NA,NA
RT @wolfblitzer: I am so happy! My Washington @Nationals win Game Six in the #WorldSeries 7-2 in Houston and am so excited about the final…,FALSE,0,NA,2019-10-31T00:30:28Z,FALSE,NA,1189701132710490114,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",estebane63,103,TRUE,FALSE,NA,NA
Joe Buck is trying to jinx the hell outta this game #WorldSeries,FALSE,0,NA,2019-10-31T00:30:27Z,FALSE,NA,1189701131368308736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RealTVJR,0,FALSE,FALSE,NA,NA
"La libró Greinke, 0-0 #WorldSeries",FALSE,0,NA,2019-10-31T00:30:27Z,FALSE,NA,1189701130915393536,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Eduardo_Guti,0,FALSE,FALSE,NA,NA
Man that @codyjohnson National Anthem just hits different 🤠🇺🇸⚾️ #worldseries,FALSE,0,NA,2019-10-31T00:30:27Z,FALSE,NA,1189701130348974080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",K_Fars_14,0,FALSE,FALSE,NA,NA
Way to go Gurriel   #WorldSeries,FALSE,0,NA,2019-10-31T00:30:27Z,FALSE,NA,1189701127559897101,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Chris_Ketchem,0,FALSE,FALSE,NA,NA
RT @SportsRFunnyPod: This is the big time journalism I’m looking for from Astros reporters #WorldSeries @SONTHighlights https://t.co/ccZe7M…,FALSE,0,NA,2019-10-31T00:30:26Z,FALSE,NA,1189701125005598720,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trim_often,13,TRUE,FALSE,NA,NA
